CLI,Nbr_Transactions_2025,Montant_Total_2025,Montant_Moyen_2025,Montant_Max_2024,NCP,CPT_AGENCE_CODE,CLIENT_MARCHE,utilise_mobile_banking_2025,CSP_2025,Segment_NMR_2025,CLIENT_SPEC_LIB_2025,CLT_SECTEUR_ACTIVITE_LIB_2025,Nbr_Cheques_2024,Montant_Cheques_2025,Plafond_Chequier_2025,Ratio_Cheques_Paiements_2025,NBRE_TRANSACTIONS_2024,MONTANT_TOTAL_2024,MONTANT_MOYEN_2024,MONTANT_MAX_2024,NCP_client,AGENCE_COMPTE,MARCHE,utilise_mobile_banking_2024,CSP_2024,Segment_NMR_2024,CLIENT_SPEC_LIB_2024,CLT_SECTEUR_ACTIVITE_LIB_2024,NBRE_CHQ_COMPENSES_2024,MONTANT_CHQ_COMPENSES_2024,MONTANT_MAX_CHQ_2024,NBRE_PREAVIS,NBRE_CNP,NBRE_CNP_INCIDENT,AUTORISATION,NBRE_CHEQUIERS_OCTROYES_2024,NBRE_CHEQUES_OCTROYES_2024,NBRE_CHEQUES_EN_CIRCULATION,Ecart_Nbr_Cheques_2024_2025,Ecart_Montant_Max_2024_2025,A_Demande_Derogation,Derogation_Acceptee,hist_transaction_count,hist_total_amount,hist_avg_amount,hist_preferred_method,curr_transaction_count,curr_total_amount,curr_avg_amount,curr_preferred_method,transaction_frequency_change,avg_amount_change,method_changed,Revenu_Estime,Nombre_Methodes_Paiement,Montant_Moyen_Cheque,Montant_Moyen_Alternative,Target_Nbr_Cheques_Futur,Target_Montant_Max_Futur,CSP,Segment_NMR,CLT_SECTEUR_ACTIVITE_LIB,Utilise_Mobile_Banking
eb7ed700,7,563579.84,80511.4057142857,104957.85,4df678bb07,120.0,PME,True,TRE SALARIE,S4 Avenir,Unknown,ADMINISTRATION PUBLIQUE,0.0,0.0,0.0,0.0,13,802256.37,61712.02846153846,99436.6,4df678bb07,120.0,GEI,False,TRE SALARIE,S4 Avenir,Unknown,ADMINISTRATION PUBLIQUE,6.0,298492.1,92908.91,0,0,0,48602.21789737101,1,25,19.0,-6.0,12048.940000000002,1,0.0,13,802256.37,61712.02846153846,Chèque,7,563579.84,80511.4057142857,Carte bancaire,-6,18799.377252747247,True,52585.2763246186,2,62974.71,64409.12457142857,0,133480.00859368863,0,0,0,0
eb820e3e,7,501905.82,71700.83142857143,110915.64,b2629a8e89,78.0,PRO,False,SALARIE AGENT D EXECUTION,S5 Univers,Unknown,CONSTRUCTION,0.0,0.0,0.0,0.0,11,602812.16,54801.10545454546,92066.92,b2629a8e89,78.0,PME,False,SALARIE AGENT D EXECUTION,S5 Univers,Unknown,CONSTRUCTION,8.0,411518.4,92066.92,1,0,0,12377.566033197978,1,25,17.0,-8.0,18848.72,0,0.0,11,602812.16,54801.10545454546,Chèque,7,501905.82,71700.83142857143,Carte bancaire,-4,16899.72597402597,True,49335.140130387765,3,66549.38399999999,57360.66514285715,0,135740.28904931725,0,0,0,0
ebae168d,16,1080963.48,67560.2175,98853.44,c20b0cfcf6,17.0,PRO,False,TRE SANS PROFFESION,NON SEGMENTE,Unknown,CONSTRUCTION,2.0,52201.92,26100.96,0.125,14,679665.2,48547.514285714286,78019.07,a1822aadd8,17.0,PRO,True,TRE SANS PROFFESION,NON SEGMENTE,Unknown,CONSTRUCTION,4.0,207353.64,78019.07,0,1,0,246.69630908745188,1,25,21.0,-2.0,20834.369999999995,0,0.0,14,679665.2,48547.514285714286,Carte bancaire,16,1080963.48,67560.2175,Carte bancaire,2,19012.703214285717,False,55589.03109529834,3,59312.064,54048.174,1,124579.13660857164,0,0,0,0
ebdc9194,12,741578.84,61798.236666666664,107161.43,b9595c3645,166.0,TRE,True,SALARIE CADRE MOYEN,CLIENT INACTIF,Unknown,ENSEIGNEMENT,0.0,0.0,0.0,0.0,21,1096541.42,52216.25809523809,96806.24,b9595c3645,166.0,Particuliers,False,SALARIE CADRE MOYEN,CLIENT INACTIF,Unknown,ENSEIGNEMENT,9.0,410186.0,83750.66,0,1,0,26956.83789312638,1,25,16.0,-9.0,23410.76999999999,0,0.0,21,1096541.42,52216.25809523809,Chèque,12,741578.84,61798.23666666666,Carte bancaire,-9,9581.978571428575,True,76190.32813726593,2,64296.85799999999,49438.58933333334,0,143183.8836327749,0,0,0,0
ebe57818,5,280575.74,56115.148,98969.93,8f40e912f1,34.0,PME,True,SALARIE CADRE MOYEN,S5 Univers,Unknown,INFORMATION ET COMMUNICATION,1.0,76085.0,76085.0,0.2,5,220385.74000000002,44077.148,92965.71,8f40e912f1,34.0,TRE,False,SALARIE CADRE MOYEN,S5 Univers,Unknown,INFORMATION ET COMMUNICATION,2.0,138474.03,92965.71,0,0,0,22077.23709149154,1,25,23.0,-1.0,6004.219999999987,0,0.0,5,220385.74,44077.148,Chèque,5,280575.74,56115.148,Carte bancaire,0,12038.0,True,50309.078476042836,5,59381.95799999999,44892.11840000001,0,117670.21602562898,0,0,0,0
ebec8819,14,730577.34,52184.095714285715,114290.37,1f5e5b73f4,28.0,GEI,True,SALARIE CADRE MOYEN,S4 Avenir,Unknown,ADMINISTRATION PUBLIQUE,1.0,6052.13,6052.13,0.07142857142857142,13,677059.5700000001,52081.50538461539,99222.29,1f5e5b73f4,28.0,TRE,False,SALARIE CADRE MOYEN,S4 Avenir,Unknown,ADMINISTRATION PUBLIQUE,8.0,384534.34,83491.24,0,0,0,35907.42026531386,1,25,17.0,-7.0,30799.12999999999,1,0.0,13,677059.5700000001,52081.50538461539,Chèque,14,730577.34,52184.09571428572,Carte bancaire,1,102.59032967032545,True,74600.51831889867,3,68574.222,41747.27657142858,0,160491.48483661513,0,0,0,0
ec05e525,13,729445.07,56111.159230769226,119773.85,7081cf99a7,179.0,Particuliers,False,PROFESSIONNEL LIBERALE,S2 Premium,BANQUE DIGITALE,COMM ET RÉPAR AUTOS MOTOCYCL,1.0,81461.33,81461.33,0.07692307692307693,5,282689.19,56537.838,83935.6,7081cf99a7,179.0,Particuliers,False,PROFESSIONNEL LIBERALE,S2 Premium,BANQUE DIGITALE,COMM ET RÉPAR AUTOS MOTOCYCL,2.0,76459.63,73385.74,0,0,0,42852.81070214312,1,25,23.0,-1.0,46388.11,0,0.0,5,282689.19,56537.838,Carte bancaire,13,729445.07,56111.159230769226,Carte bancaire,8,-426.6787692307771,False,38882.93681082892,3,71864.31,44888.92738461538,0,151017.85242036945,0,0,0,0
ec0de9b4,15,964764.97,64317.664666666664,119654.66,dd68693cd4,57.0,PME,False,SALARIE AGENT D EXECUTION,S4 Avenir,Unknown,TRANSPORTS ET ENTREPOSAGE,0.0,0.0,0.0,0.0,6,372437.79000000004,62072.965000000004,97755.35,dd68693cd4,57.0,PRO,False,SALARIE AGENT D EXECUTION,S4 Avenir,Unknown,TRANSPORTS ET ENTREPOSAGE,2.0,103609.81,68568.25,1,1,0,38044.072303661655,1,25,23.0,-2.0,51086.41,0,0.0,6,372437.79,62072.965,Chèque,15,964764.97,64317.66466666666,Carte bancaire,9,2244.69966666666,True,65342.31075438582,1,71792.796,51454.131733333335,0,164380.3936673139,0,0,0,0
ec164a34,33,1905522.0599999998,57743.09272727272,106224.01,552e660210,66.0,TPE,True,TRE RETRAITE,S2 Premium,Unknown,ACTIVITÉS EXTRA TERRITORIALES,0.0,0.0,0.0,0.0,69,3771187.23,54654.88739130435,99519.75,66ef004d05,66.0,Particuliers,False,TRE RETRAITE,S2 Premium,Unknown,ACTIVITÉS EXTRA TERRITORIALES,24.0,1397582.73,94815.12,0,1,0,45503.940828435494,1,25,1.0,-24.0,11408.89,0,0.0,69,3771187.23,54654.88739130435,Chèque,33,1905522.06,57743.09272727272,Carte bancaire,-36,3088.2053359683705,True,53960.22768105476,3,63734.405999999995,46194.47418181818,0,129368.54251797021,0,0,0,0
ec37505e,13,679912.61,52300.97,93323.79,c97f291d97,60.0,GEI,True,SALARIE AGENT D EXECUTION,S3 Essentiel,Unknown,ADMINISTRATION PUBLIQUE,0.0,0.0,0.0,0.0,12,632029.09,52669.09083333333,95278.76,c97f291d97,60.0,PME,False,SALARIE AGENT D EXECUTION,S3 Essentiel,Unknown,ADMINISTRATION PUBLIQUE,5.0,355759.97,95278.76,0,0,0,14576.630855569938,1,25,20.0,-5.0,-1954.9700000000012,0,0.0,12,632029.09,52669.09083333333,Carte bancaire,13,679912.61,52300.97,Carte bancaire,1,-368.120833333327,False,72622.00960591206,5,55994.274,41840.776000000005,0,115186.52906268113,0,0,0,0
ec466658,11,848419.1699999999,77129.01545454544,118033.59,588658eaa0,2.0,TPE,True,SALARIE CADRE MOYEN,S4 Avenir,Unknown,ADMINISTRATION PUBLIQUE,0.0,0.0,0.0,0.0,16,822347.84,51396.74,95798.98,588658eaa0,2.0,Particuliers,False,SALARIE CADRE MOYEN,S4 Avenir,Unknown,ADMINISTRATION PUBLIQUE,7.0,395376.63,95798.98,0,1,0,46032.2500915347,1,25,18.0,-7.0,22234.61,1,1.0,16,822347.84,51396.74,Chèque,11,848419.1699999999,77129.01545454544,Carte bancaire,-5,25732.275454545445,True,44030.14636057323,4,70820.154,61703.212363636354,0,148740.25604912612,0,0,0,0
ec4e4cbd,2,46982.71,23491.355,37695.79,e82b25c3b6,38.0,PRO,True,SALARIE CADRE MOYEN,S4 Avenir,Unknown,SANTÉ HUMAINE ET ACTION SOCIAL,1.0,37695.79,37695.79,0.5,17,863950.73,50820.63117647059,89506.62,e82b25c3b6,38.0,PME,False,SALARIE CADRE MOYEN,S4 Avenir,Unknown,SANTÉ HUMAINE ET ACTION SOCIAL,8.0,398397.70999999996,89506.62,1,1,0,34645.94547249884,1,25,17.0,-7.0,-51810.829999999994,1,0.0,17,863950.73,50820.63117647059,Chèque,2,46982.71,23491.355,Chèque,-15,-27329.27617647059,False,41925.7262443875,2,22617.474,18793.084,0,30947.174336018365,0,0,0,0
ec6c8067,2,108766.70999999999,54383.354999999996,77849.76,a2dbe6da1c,133.0,Particuliers,True,SALARIE AGENT D EXECUTION,S5 Univers,Unknown,COMM ET RÉPAR AUTOS MOTOCYCL,0.0,0.0,0.0,0.0,10,397864.1,39786.409999999996,80574.23,a2dbe6da1c,133.0,Particuliers,False,SALARIE AGENT D EXECUTION,S5 Univers,Unknown,COMM ET RÉPAR AUTOS MOTOCYCL,5.0,167329.86,63026.32,1,0,0,1202.4899554132608,1,25,20.0,-5.0,14823.439999999995,1,0.0,10,397864.1,39786.41,Chèque,2,108766.71,54383.355,Agence,-8,14596.945,True,33924.09979845975,8,46709.85599999999,43506.684,0,97168.34227964461,0,0,0,0
ecacf71a,2,212970.19,106485.095,111492.6,8122b57ace,38.0,TPE,True,SALARIE CADRE MOYEN,NOUVEAU CLIENT,Unknown,INFORMATION ET COMMUNICATION,0.0,0.0,0.0,0.0,4,157018.56,39254.64,78314.62,8122b57ace,38.0,TPE,False,SALARIE CADRE MOYEN,NOUVEAU CLIENT,Unknown,INFORMATION ET COMMUNICATION,3.0,103764.5,78314.62,1,0,0,22078.137965991096,1,25,22.0,-3.0,33177.98000000001,0,0.0,4,157018.56,39254.64,Chèque,2,212970.19,106485.095,Carte bancaire,-2,67230.455,True,39301.780919174475,3,66895.56,85188.076,0,137356.1401656646,0,0,0,0
ecb6fc45,8,467398.63,58424.82875,111321.24,f2cceab878,118.0,TPE,False,SALARIE AGENT D EXECUTION,S5 Univers,Unknown,INDUSTRIE MANUFACTURIÈRE,0.0,0.0,0.0,0.0,10,588910.42,58891.042,98335.09,f2cceab878,118.0,TPE,False,SALARIE AGENT D EXECUTION,S5 Univers,Unknown,INDUSTRIE MANUFACTURIÈRE,4.0,218467.77,91889.15,1,2,0,49286.4305760739,1,25,21.0,-4.0,19432.09000000001,0,0.0,10,588910.42,58891.042,Chèque,8,467398.63,58424.82875,Carte bancaire,-2,-466.2132500000007,True,30175.59296436039,4,66792.744,46739.863000000005,0,128934.52326004641,0,0,0,0
ecc83286,11,633793.89,57617.626363636366,111839.31,5eb5a47b0f,32.0,PME,False,SALARIE AGENT D EXECUTION,S5 Univers,Unknown,INDUSTRIE MANUFACTURIÈRE,0.0,0.0,0.0,0.0,27,1571098.56,58188.83555555556,99070.12,5eb5a47b0f,32.0,GEI,False,SALARIE AGENT D EXECUTION,S5 Univers,Unknown,INDUSTRIE MANUFACTURIÈRE,9.0,561463.02,99070.12,1,0,1,47160.65590119724,1,25,16.0,-9.0,12769.190000000002,0,0.0,27,1571098.56,58188.83555555556,Carte bancaire,11,633793.89,57617.626363636366,Carte bancaire,-16,-571.2091919191953,False,47897.31743404106,4,67103.586,46094.1010909091,0,134137.686722386,0,0,0,0
ece1725f,26,1366224.6099999999,52547.100384615376,118187.04,9f2c462da0,34.0,PME,False,RETRAITE,S3 Essentiel,Unknown,TRANSPORTS ET ENTREPOSAGE,3.0,76149.07,44719.8,0.11538461538461539,27,1477958.02,54739.18592592593,98792.03,9f2c462da0,34.0,TPE,True,RETRAITE,S3 Essentiel,Unknown,TRANSPORTS ET ENTREPOSAGE,9.0,461770.22,92443.56,0,0,0,42873.06739291448,1,25,16.0,-6.0,25743.479999999996,1,1.0,27,1477958.02,54739.18592592593,Chèque,26,1366224.61,52547.100384615376,Carte bancaire,-1,-2192.085541310553,True,68198.71004271439,6,70912.22399999999,42037.6803076923,2,160669.7468679446,0,0,0,0
ecf2acaf,30,1923015.94,64100.53133333333,114041.67,2949f868c1,6.0,PME,False,JEUNE,S5 Univers,Unknown,ENSEIGNEMENT,0.0,0.0,0.0,0.0,26,1277294.97,49126.72961538461,96009.77,2949f868c1,6.0,Particuliers,False,JEUNE,S5 Univers,Unknown,ENSEIGNEMENT,12.0,594380.79,79219.05,0,0,0,28252.149668419108,1,25,13.0,-12.0,34822.619999999995,0,0.0,26,1277294.97,49126.72961538461,Chèque,30,1923015.94,64100.53133333333,Carte bancaire,4,14973.80171794872,True,75837.89198320764,2,68425.002,51280.42506666667,0,155958.26293094765,0,0,0,0
ecf4957e,7,615560.13,87937.16142857143,114543.53,58b1cb4f7c,193.0,PME,True,ASSOCIATION ET AMBASSADES,NON SEGMENTE,Unknown,ACTIVITÉS IMMOBILIÈRES,0.0,0.0,0.0,0.0,2,119313.66,59656.83,87371.38,58b1cb4f7c,193.0,Particuliers,False,ASSOCIATION ET AMBASSADES,NON SEGMENTE,Unknown,ACTIVITÉS IMMOBILIÈRES,0.0,0.0,0.0,0,0,0,48588.1841164608,1,25,25.0,0.0,114543.53,0,0.0,2,119313.66,59656.83,Carte bancaire,7,615560.13,87937.16142857143,Carte bancaire,5,28280.33142857143,False,55310.25384418001,4,68726.118,70349.72914285715,0,176360.12645553664,0,0,0,0
ecfd0ccb,3,138503.41999999998,46167.806666666664,75144.16,9db36be3d8,221.0,Particuliers,False,RENTIER,S5 Univers,Unknown,SANTÉ HUMAINE ET ACTION SOCIAL,0.0,0.0,0.0,0.0,29,1500177.8599999999,51730.27103448276,94002.83,9db36be3d8,221.0,PME,False,RENTIER,S5 Univers,Unknown,SANTÉ HUMAINE ET ACTION SOCIAL,9.0,481429.93,83539.11,1,0,0,39770.92080526334,1,25,16.0,-9.0,-8394.949999999997,1,1.0,29,1500177.86,51730.27103448276,Chèque,3,138503.41999999998,46167.80666666666,Carte bancaire,-26,-5562.464367816094,True,29338.04338782262,2,45086.496,36934.24533333333,0,85216.95973719672,0,0,0,0
ed0b214e,13,794782.1900000001,61137.091538461544,115601.98,752e9eeccd,104.0,Particuliers,False,SALARIE CADRE MOYEN,S4 Avenir,Unknown,ADMINISTRATION PUBLIQUE,1.0,17168.06,17168.06,0.07692307692307693,28,1266345.54,45226.62642857143,99871.24,752e9eeccd,104.0,TRE,False,SALARIE CADRE MOYEN,S4 Avenir,Unknown,ADMINISTRATION PUBLIQUE,6.0,256775.86,88894.93,0,0,0,18552.845844213323,1,25,19.0,-5.0,26707.050000000003,0,0.0,28,1266345.54,45226.62642857143,Virement,13,794782.1900000001,61137.09153846154,Carte bancaire,-15,15910.465109890116,True,46906.03423074519,4,69361.188,48909.67323076924,0,142941.5849049086,0,0,0,0
ed18deb3,11,769043.45,69913.04090909091,116648.28,e7c3644b5f,176.0,PRO,False,JEUNE,S5 Univers,BANQUE DIGITALE,AUTRES ACTIVITÉS DE SERVICES,0.0,0.0,0.0,0.0,5,239979.56,47995.912,78005.31,e7c3644b5f,176.0,PME,False,JEUNE,S5 Univers,BANQUE DIGITALE,AUTRES ACTIVITÉS DE SERVICES,2.0,79530.56,59123.81,1,1,0,34066.969235494085,1,25,23.0,-2.0,57524.47,0,0.0,5,239979.56,47995.912,Chèque,11,769043.45,69913.04090909091,Carte bancaire,6,21917.128909090912,True,38957.856925767395,4,69988.968,55930.43272727273,0,151294.54108158007,0,0,0,0
ed254e78,60,3765443.3200000003,62757.38866666667,119878.74,bc03867e19,30.0,TPE,False,TRE SALARIE,S4 Avenir,Unknown,HÉBERGEMENT ET RESTAURATION,2.0,159532.32,79766.16,0.03333333333333333,58,2548574.04,43940.93172413793,93217.36,bc03867e19,30.0,Particuliers,False,TRE SALARIE,S4 Avenir,Unknown,HÉBERGEMENT ET RESTAURATION,26.0,1149460.84,87602.18,2,0,0,8616.39416289397,2,50,24.0,-24.0,32276.560000000012,1,0.0,58,2548574.04,43940.93172413793,Carte bancaire,60,3765443.32,62757.38866666667,Carte bancaire,2,18816.45694252874,False,89898.45799764906,6,71927.244,50205.91093333334,0,174884.67484909974,0,0,0,0
ed266012,16,1072232.02,67014.50125,119802.86,f549e94a70,94.0,TPE,False,JEUNE,S5 Univers,BANQUE DIGITALE,ENSEIGNEMENT,1.0,49512.09,49512.09,0.0625,10,552014.12,55201.412,88875.62,f549e94a70,94.0,TPE,False,JEUNE,S5 Univers,BANQUE DIGITALE,ENSEIGNEMENT,3.0,144118.53,88875.62,1,0,0,35429.44096553899,1,25,22.0,-2.0,30927.240000000005,0,0.0,10,552014.12,55201.412,Carte bancaire,16,1072232.02,67014.50125,Virement,6,11813.089250000005,True,54926.836270817366,6,71881.716,53611.601,0,152714.40770110715,0,0,0,0
ed275bdf,15,916422.41,61094.827333333335,116317.36,9ade902c78,192.0,Particuliers,False,SALARIE CADRE MOYEN,S3 Essentiel,Unknown,ADMINISTRATION PUBLIQUE,1.0,16192.52,16192.52,0.06666666666666667,12,679517.84,56626.486666666664,92814.06,9ade902c78,192.0,PME,True,SALARIE CADRE MOYEN,S3 Essentiel,Unknown,ADMINISTRATION PUBLIQUE,7.0,439043.02,92814.06,1,1,0,34197.46706494297,1,25,18.0,-6.0,23503.300000000003,0,0.0,12,679517.84,56626.48666666666,Chèque,15,916422.41,61094.827333333335,Carte bancaire,3,4468.340666666671,True,44171.916391791994,3,69790.416,48875.86186666667,0,141533.07147197778,0,0,0,0
ed3fb89c,25,1602460.84,64098.433600000004,119186.77,0f65b35d9e,28.0,PRO,False,RETRAITE,S3 Essentiel,Unknown,INFORMATION ET COMMUNICATION,1.0,117017.47,117017.47,0.04,15,751927.85,50128.52333333333,99031.09,0f65b35d9e,28.0,TPE,True,RETRAITE,S3 Essentiel,Unknown,INFORMATION ET COMMUNICATION,7.0,364476.89,92705.14,1,1,0,3003.2773091353884,1,25,18.0,-6.0,26481.630000000005,0,0.0,15,751927.85,50128.52333333333,Chèque,25,1602460.84,64098.4336,Carte bancaire,10,13969.910266666671,True,67018.35586000592,2,71512.062,51278.746880000006,0,155531.68552197528,0,0,0,0
ed573a0d,7,458690.84,65527.26285714286,119557.71,dc0c31e249,15.0,TRE,False,SALARIE CADRE MOYEN,S5 Univers,Unknown,SANTÉ HUMAINE ET ACTION SOCIAL,0.0,0.0,0.0,0.0,5,211361.52000000002,42272.304000000004,59747.44,dc0c31e249,15.0,TRE,True,SALARIE CADRE MOYEN,S5 Univers,Unknown,SANTÉ HUMAINE ET ACTION SOCIAL,2.0,64366.149999999994,32944.77,0,0,0,18542.810207556577,1,25,23.0,-2.0,86612.94,0,0.0,5,211361.52,42272.304,Chèque,7,458690.84,65527.26285714286,Carte bancaire,2,23254.95885714285,True,68172.01466195467,3,71734.626,52421.81028571429,0,178614.47047916075,0,0,0,0
ed6f4932,9,438517.25,48724.13888888889,100374.45,e001d569b0,61.0,TRE,True,SALARIE HAUT CADRE,S2 Premium,Unknown,INDUSTRIES EXTRACTIVES,0.0,0.0,0.0,0.0,14,765785.37,54698.955,96926.88,e001d569b0,61.0,GEI,False,SALARIE HAUT CADRE,S2 Premium,Unknown,INDUSTRIES EXTRACTIVES,4.0,151334.57,53347.95,0,0,0,43718.99973787805,1,25,21.0,-4.0,47026.5,0,0.0,14,765785.37,54698.955,Chèque,9,438517.25,48724.13888888889,Carte bancaire,-5,-5974.816111111111,True,60493.41106696388,2,60224.67,38979.311111111114,0,137567.16961044195,0,0,0,0
ed7214fe,11,703717.18,63974.28909090909,104764.82,674ef238c5,127.0,TPE,False,JEUNE,S5 Univers,Unknown,ENSEIGNEMENT,1.0,104764.82,104764.82,0.09090909090909091,8,409829.02,51228.6275,90932.49,674ef238c5,127.0,TPE,True,JEUNE,S5 Univers,Unknown,ENSEIGNEMENT,4.0,210173.81,90932.49,0,0,0,2127.9980033030943,1,25,21.0,-3.0,13832.330000000002,0,0.0,8,409829.02,51228.6275,Chèque,11,703717.18,63974.28909090909,Carte bancaire,3,12745.66159090909,True,40257.187375115216,5,62858.892,51179.43127272728,0,123529.82633084516,0,0,0,0
ed875ec6,14,893150.1,63796.43571428571,118336.52,59df5b37e2,18.0,PME,False,SANS PROFFESION,S5 Univers,Unknown,INFORMATION ET COMMUNICATION,0.0,0.0,0.0,0.0,22,1048816.6,47673.48181818182,98229.2,59df5b37e2,18.0,TPE,True,SANS PROFFESION,S5 Univers,Unknown,INFORMATION ET COMMUNICATION,8.0,346266.19,81626.17,0,0,1,41744.615685156365,1,25,17.0,-8.0,36710.350000000006,0,0.0,22,1048816.6,47673.48181818182,Chèque,14,893150.1,63796.43571428571,Carte bancaire,-8,16122.953896103892,True,50323.843136526644,6,71001.912,51037.14857142857,0,151047.52579422848,0,0,0,0
ed9b00ca,20,955273.6,47763.68,98231.43,9966776599,67.0,Particuliers,True,TRE RETRAITE,S4 Avenir,Unknown,ADMINISTRATION PUBLIQUE,0.0,0.0,0.0,0.0,8,487904.62,60988.0775,96648.47,128ea53433,67.0,PME,False,TRE RETRAITE,S4 Avenir,Unknown,ADMINISTRATION PUBLIQUE,2.0,193296.94,96648.47,1,0,0,25147.9000213793,1,25,23.0,-2.0,1582.9599999999919,0,0.0,8,487904.62,60988.0775,Agence,20,955273.6,47763.68,Carte bancaire,12,-13224.3975,True,39739.72183160153,6,58938.85799999999,38210.944,0,111781.52340113865,0,0,0,0
ed9b27f8,12,538304.75,44858.729166666664,115191.27,90b388c2cf,33.0,TRE,False,SALARIE CADRE MOYEN,S4 Avenir,Unknown,ENSEIGNEMENT,1.0,115191.27,115191.27,0.08333333333333333,12,430133.15,35844.42916666667,86261.3,90b388c2cf,33.0,Particuliers,True,SALARIE CADRE MOYEN,S4 Avenir,Unknown,ENSEIGNEMENT,7.0,226173.64,86261.3,3,0,0,2926.831165390109,1,25,18.0,-6.0,28929.97,0,0.0,12,430133.15,35844.42916666667,Chèque,12,538304.75,44858.72916666666,Carte bancaire,0,9014.299999999996,True,61961.81988022573,1,69114.762,35886.98333333333,0,149454.35033532852,0,0,0,0
edb99498,13,814579.46,62659.95846153846,116996.24,7c6fb15b78,9.0,TPE,True,COMMERCANT,NON SEGMENTE,Unknown,AUTRES ACTIVITÉS DE SERVICES,2.0,79331.63,44271.64,0.15384615384615385,14,839713.71,59979.55071428571,92872.2,7c6fb15b78,9.0,PME,False,COMMERCANT,NON SEGMENTE,Unknown,AUTRES ACTIVITÉS DE SERVICES,7.0,392760.01,87506.05,0,0,0,9463.335008536895,1,25,18.0,-5.0,29490.190000000002,0,0.0,14,839713.71,59979.55071428571,Chèque,13,814579.46,62659.95846153846,Carte bancaire,-1,2680.4077472527497,True,53142.99758828569,6,70197.744,50127.96676923077,0,148135.59709657638,0,0,0,0
edbd05cd,21,1440905.18,68614.53238095238,117205.13,af7c45d99b,23.0,TPE,False,SALARIE CADRE MOYEN,S3 Essentiel,Unknown,INDUSTRIES EXTRACTIVES,1.0,41245.01,41245.01,0.047619047619047616,28,1582760.1,56527.14642857143,97506.26,af7c45d99b,23.0,GEI,False,SALARIE CADRE MOYEN,S3 Essentiel,Unknown,INDUSTRIES EXTRACTIVES,12.0,657380.03,90543.52,0,0,0,30358.80971830628,1,25,13.0,-11.0,26661.61,0,0.0,28,1582760.1,56527.14642857143,Chèque,21,1440905.18,68614.53238095238,Carte bancaire,-7,12087.385952380951,True,54373.071609244325,2,70323.078,54891.62590476191,0,147895.96305128373,0,0,0,0
edd31606,3,48676.72,16225.573333333334,24548.82,cf94cd3cf4,234.0,TPE,True,RETRAITE,S2 Premium,Unknown,ADMINISTRATION PUBLIQUE,1.0,12243.84,12243.84,0.3333333333333333,12,669752.13,55812.6775,96785.3,cf94cd3cf4,234.0,PME,False,RETRAITE,S2 Premium,Unknown,ADMINISTRATION PUBLIQUE,6.0,357748.37,94474.31,0,2,0,11928.642360214903,1,25,19.0,-5.0,-69925.48999999999,0,0.0,12,669752.13,55812.6775,Chèque,3,48676.72,16225.573333333334,Carte bancaire,-9,-39587.10416666666,True,31792.091953862204,3,14729.292,12980.458666666667,0,3949.623201330503,0,0,0,0
edd80973,21,1053244.36,50154.49333333334,118214.52,93f5eff866,196.0,TRE,False,SALARIE HAUT CADRE,S2 Premium,Unknown,ADMINISTRATION PUBLIQUE,3.0,171910.89,94690.14,0.14285714285714285,17,1035158.88,60891.69882352941,99406.08,93f5eff866,196.0,PRO,False,SALARIE HAUT CADRE,S2 Premium,Unknown,ADMINISTRATION PUBLIQUE,8.0,487030.76,99406.08,0,0,0,42898.563631169156,1,25,17.0,-5.0,18808.440000000002,1,1.0,17,1035158.88,60891.69882352941,Chèque,21,1053244.36,50154.49333333334,Carte bancaire,4,-10737.205490196073,True,70795.7212101945,3,70928.712,40123.59466666667,2,159265.47843119848,0,0,0,0
ede18978,30,1991374.94,66379.16466666666,119991.43,2dbe849441,159.0,TPE,True,SALARIE CADRE MOYEN,S4 Avenir,Unknown,ADMINISTRATION PUBLIQUE,2.0,98757.33,93958.23,0.06666666666666667,2,146900.96000000002,73450.48000000001,73792.91,2dbe849441,159.0,PME,True,SALARIE CADRE MOYEN,S4 Avenir,Unknown,ADMINISTRATION PUBLIQUE,1.0,73792.91,73792.91,0,1,0,39464.477667240775,1,25,24.0,1.0,46198.51999999999,0,0.0,2,146900.96000000002,73450.48000000001,Chèque,30,1991374.94,66379.16466666666,Carte bancaire,28,-7071.315333333347,True,73440.59954891897,1,71994.858,53103.33173333333,2,166617.97487351316,0,0,0,0
edfdcbdb,12,973806.78,81150.565,111847.78,3140fa717a,151.0,PRO,True,RETRAITE,S4 Avenir,Unknown,AUTRES ACTIVITÉS DE SERVICES,0.0,0.0,0.0,0.0,22,1148273.42,52194.24636363636,97079.75,3140fa717a,151.0,Particuliers,False,RETRAITE,S4 Avenir,Unknown,AUTRES ACTIVITÉS DE SERVICES,7.0,394423.74,97079.75,1,0,0,42733.02271747092,1,25,18.0,-7.0,14768.029999999999,0,0.0,22,1148273.42,52194.24636363636,Chèque,12,973806.78,81150.565,Carte bancaire,-10,28956.31863636364,True,53109.05656504212,4,67108.66799999999,64920.452000000005,0,136862.93872293885,0,0,0,0
