client_id,hist_transaction_count,hist_total_amount,hist_avg_amount,hist_preferred_method,curr_transaction_count,curr_total_amount,curr_avg_amount,curr_preferred_method,transaction_frequency_change,avg_amount_change,method_changed
de9af92e,10,479681.34,47968.134000000005,Chèque,23,1393812.45,60600.541304347826,Virement,13,12632.40730434782,True
de9f1ace,15,783733.36,52248.890666666666,Chèque,5,367017.42000000004,73403.48400000001,Carte bancaire,-10,21154.593333333345,True
de9faf2a,12,416227.39,34685.61583333334,Carte bancaire,6,329123.56,54853.926666666666,Virement,-6,20168.31083333333,True
deab9ed3,28,1226183.93,43792.283214285715,Chèque,6,355104.83999999997,59184.13999999999,Carte bancaire,-22,15391.856785714277,True
deb4d3f1,22,1051887.24,47813.056363636366,Chèque,13,761124.37,58548.02846153846,Carte bancaire,-9,10734.972097902093,True
dec7373e,3,98264.45,32754.816666666666,Chèque,1,13128.01,13128.01,Carte bancaire,-2,-19626.806666666664,True
decd0d05,6,235431.7,39238.61666666667,Chèque,7,266653.69,38093.38428571429,Agence,1,-1145.2323809523805,True
ded88107,2,186465.62,93232.81,Carte bancaire,9,477487.88,53054.20888888889,Carte bancaire,7,-40178.60111111111,False
def32624,14,717282.36,51234.45428571429,Carte bancaire,11,707277.91,64297.99181818182,Carte bancaire,-3,13063.537532467533,False
defc6ed5,5,198463.29,39692.658,Carte bancaire,15,1013138.94,67542.59599999999,Virement,10,27849.937999999987,True
deff0556,12,600423.66,50035.305,Chèque,7,466660.57,66665.79571428572,Carte bancaire,-5,16630.49071428572,True
df00a19f,15,931889.25,62125.95,Chèque,7,390923.48,55846.21142857143,Virement,-8,-6279.73857142857,True
df1921f9,13,581698.89,44746.06846153846,Carte bancaire,3,92512.72,30837.573333333334,Agence,-10,-13908.495128205126,True
df271452,17,947599.8,55741.16470588236,Chèque,9,461537.27,51281.91888888889,Espèces,-8,-4459.245816993469,True
df5a1f1f,19,964551.57,50765.87210526315,Chèque,24,1189436.62,49559.85916666667,Carte bancaire,5,-1206.0129385964829,True
df5d112a,1,74949.12,74949.12,Espèces,27,1517321.96,56197.10962962963,Virement,26,-18752.010370370364,True
df6472fc,25,1308003.1,52320.124,Chèque,8,480040.51,60005.06375,Carte bancaire,-17,7684.939749999998,True
dfb9fb60,3,173606.54,57868.84666666667,Carte bancaire,4,267927.18,66981.795,Carte bancaire,1,9112.948333333326,False
dfec846b,16,818402.83,51150.176875,Chèque,12,687473.74,57289.47833333333,Carte bancaire,-4,6139.301458333335,True
dfed5e14,40,1783155.8,44578.895000000004,Chèque,54,3347194.48,61985.082962962966,Carte bancaire,14,17406.187962962962,True
e00b0828,14,651681.46,46548.67571428571,Carte bancaire,19,1124415.25,59179.75,Carte bancaire,5,12631.07428571429,False
e00b72ac,24,1167441.06,48643.3775,Chèque,30,1568633.4,52287.78,Virement,6,3644.4024999999965,True
e0256a76,9,346400.48,38488.94222222222,Chèque,3,244794.91,81598.30333333333,Carte bancaire,-6,43109.36111111111,True
e0480835,18,822543.5,45696.86111111111,Chèque,13,581097.36,44699.79692307692,Carte bancaire,-5,-997.0641880341864,True
e0573656,15,717389.1,47825.939999999995,Chèque,19,1005679.14,52930.48105263158,Carte bancaire,4,5104.541052631583,True
e06e8627,30,1393813.05,46460.435000000005,Chèque,27,1667649.4,61764.79259259259,Carte bancaire,-3,15304.357592592583,True
e080090f,29,1641938.51,56618.56931034483,Chèque,15,960434.87,64028.99133333333,Carte bancaire,-14,7410.422022988503,True
e08b7fe8,6,286902.32,47817.05333333334,Chèque,6,449766.16000000003,74961.02666666667,Agence,0,27143.973333333335,True
e08c44e9,10,472002.02,47200.202000000005,Chèque,38,2080794.3,54757.744736842105,Carte bancaire,28,7557.542736842101,True
e095282c,4,280495.17000000004,70123.79250000001,Chèque,22,1174198.8900000001,53372.676818181826,Carte bancaire,18,-16751.115681818184,True
e098f014,3,141883.89,47294.630000000005,Chèque,28,1596684.83,57024.45821428572,Carte bancaire,25,9729.828214285713,True
e0a4a92c,10,346649.41000000003,34664.941000000006,Chèque,25,1467161.43,58686.4572,Carte bancaire,15,24021.51619999999,True
e0b2cc84,27,1274640.36,47208.90222222223,Chèque,7,338825.56,48403.65142857143,QR Code / TuniPay,-20,1194.7492063492027,True
e0b9cf65,10,521499.04,52149.903999999995,Chèque,23,1548520.06,67326.95913043479,Carte bancaire,13,15177.05513043479,True
e0be9640,12,1027768.38,85647.365,Chèque,63,3712528.5,58929.02380952381,Carte bancaire,51,-26718.341190476196,True
e0c4077d,2,47064.46,23532.23,Carte bancaire,6,395838.1,65973.01666666666,Carte bancaire,4,42440.78666666667,False
e0c4a61e,11,621046.91,56458.810000000005,Carte bancaire,6,462222.83999999997,77037.14,Carte bancaire,-5,20578.329999999994,False
e0ca6a7a,25,1170607.73,46824.309199999996,Chèque,14,796176.76,56869.76857142857,Virement,-11,10045.459371428573,True
e0d43413,7,344925.62,49275.08857142857,Chèque,30,1584133.79,52804.45966666667,Carte bancaire,23,3529.3710952381007,True
e0d52475,5,292510.92,58502.183999999994,Agence,2,169054.77,84527.385,Carte bancaire,-3,26025.201,True
e0dd13c0,13,787607.4,60585.18461538462,Carte bancaire,19,1035436.63,54496.6647368421,Virement,6,-6088.519878542516,True
e0f34e13,27,1283912.8900000001,47552.32925925926,Carte bancaire,23,922021.59,40087.895217391306,Carte bancaire,-4,-7464.434041867957,False
e0fbd66e,8,421055.29,52631.91125,Chèque,16,747172.97,46698.310625,Carte bancaire,8,-5933.600624999999,True
e10ca45b,10,477778.6,47777.86,Chèque,8,602061.55,75257.69375,Carte bancaire,-2,27479.833750000005,True
e11a563b,29,1644728.12,56714.762758620695,Chèque,21,1356543.33,64597.30142857143,Carte bancaire,-8,7882.538669950736,True
e11e44a1,29,1277432.18,44049.385517241375,Chèque,9,683301.6,75922.4,Carte bancaire,-20,31873.01448275862,True
e124aa18,30,1600278.56,53342.61866666667,Carte bancaire,20,1491394.99,74569.7495,Carte bancaire,-10,21227.130833333336,False
e139d391,17,832978.54,48998.73764705883,Chèque,9,623838.65,69315.40555555555,Carte bancaire,-8,20316.667908496725,True
e141a509,6,268754.39,44792.39833333334,Carte bancaire,5,334237.9,66847.58,Carte bancaire,-1,22055.181666666664,False
e14b303e,14,896560.54,64040.03857142857,Chèque,60,3073179.86,51219.664333333334,Carte bancaire,46,-12820.374238095239,True
e16ac394,10,443696.92,44369.691999999995,Chèque,4,294654.09,73663.5225,Carte bancaire,-6,29293.83050000001,True
e16eef15,22,897681.36,40803.69818181818,Chèque,16,693537.27,43346.079375,Carte bancaire,-6,2542.38119318182,True
e1834303,25,1554583.2,62183.328,Chèque,24,1616014.13,67333.92208333332,Carte bancaire,-1,5150.5940833333225,True
e18d948b,18,958103.14,53227.95222222222,Carte bancaire,7,391749.86,55964.26571428571,Carte bancaire,-11,2736.313492063491,False
e19353a7,19,1002094.5700000001,52741.81947368421,Chèque,7,233590.68,33370.09714285714,Carte bancaire,-12,-19371.72233082707,True
e196e4cd,13,507415.54000000004,39031.96461538462,Chèque,2,105182.23999999999,52591.119999999995,Carte bancaire,-11,13559.155384615377,True
e1b1552c,2,111252.47,55626.235,Chèque,18,1330877.56,73937.64222222223,Carte bancaire,16,18311.40722222223,True
e1be7d86,5,295142.86,59028.572,Carte bancaire,6,284761.24,47460.206666666665,Carte bancaire,1,-11568.365333333335,False
e1cb947a,12,612526.61,51043.88416666666,Chèque,29,1446395.8800000001,49875.72,Carte bancaire,17,-1168.164166666662,True
e1ed8d5c,26,1503347.18,57821.04538461538,Chèque,18,1142560.22,63475.567777777775,Carte bancaire,-8,5654.522393162391,True
e1f88281,18,1025612.69,56978.482777777775,Chèque,6,387233.37,64538.895,Carte bancaire,-12,7560.412222222221,True
e208115b,19,976644.27,51402.33,Chèque,16,958908.2,59931.7625,Carte bancaire,-3,8529.432499999995,True
e234e8c8,6,353601.49,58933.581666666665,Chèque,18,1053781.07,58543.39277777778,Carte bancaire,12,-390.18888888888614,True
e2506ba7,11,563647.23,51240.65727272727,Carte bancaire,15,818738.11,54582.54066666667,Carte bancaire,4,3341.8833939393953,False
e25ffdc5,12,728692.4,60724.36666666667,Chèque,7,492933.3,70419.04285714285,Virement,-5,9694.67619047618,True
e26b8308,28,1877100.26,67039.295,Chèque,34,2127358.46,62569.36647058823,Carte bancaire,6,-4469.928529411765,True
e26d4d04,15,608113.35,40540.89,Chèque,24,1383048.63,57627.026249999995,Carte bancaire,9,17086.136249999996,True
e26d88ac,2,68033.3,34016.65,Carte bancaire,22,1324199.73,60190.89681818182,Carte bancaire,20,26174.24681818182,False
e284c13a,11,560846.43,50986.03909090909,Carte bancaire,10,540519.16,54051.916000000005,Carte bancaire,-1,3065.876909090912,False
e2885be6,29,1704787.19,58785.76517241379,Chèque,19,1375207.37,72379.3352631579,Carte bancaire,-10,13593.570090744113,True
e28b6e9c,14,681974.65,48712.475,Chèque,14,709104.76,50650.340000000004,Virement,0,1937.8650000000052,True
e28e1404,4,232194.54,58048.635,Agence,28,1316150.1800000002,47005.36357142858,Carte bancaire,24,-11043.271428571425,True
e2a29227,30,1523076.78,50769.226,Chèque,56,2912224.86,52004.01535714285,Carte bancaire,26,1234.7893571428503,True
e2a482dd,3,214799.77000000002,71599.92333333334,Carte bancaire,15,884737.2,58982.479999999996,Carte bancaire,12,-12617.443333333344,False
e2a73bcb,14,622356.71,44454.05071428571,Carte bancaire,19,1179483.56,62078.08210526316,Virement,5,17624.03139097745,True
e2ab8458,50,2196513.4,43930.268,Chèque,28,1558109.58,55646.77071428572,Carte bancaire,-22,11716.502714285722,True
e2b438db,5,279920.44,55984.088,Carte bancaire,17,684357.99,40256.352352941176,Carte bancaire,12,-15727.735647058827,False
e2b538b4,44,2180423.4,49555.07727272727,Chèque,12,409942.1,34161.84166666667,Carte bancaire,-32,-15393.235606060603,True
e2cd9f0e,27,1121062.18,41520.82148148148,Chèque,15,855492.3,57032.82,Carte bancaire,-12,15511.998518518521,True
e308fb87,29,1465953.1,50550.106896551726,Chèque,6,331596.31999999995,55266.05333333332,Carte bancaire,-23,4715.946436781596,True
e3302b11,7,278653.25,39807.607142857145,Chèque,15,972240.88,64816.058666666664,Carte bancaire,8,25008.45152380952,True
e3361057,11,630214.14,57292.19454545455,Virement,29,1562472.72,53878.36965517241,Carte bancaire,18,-3413.824890282136,True
e349cc8a,13,487777.41,37521.33923076923,Carte bancaire,3,188044.69999999998,62681.56666666666,Carte bancaire,-10,25160.227435897432,False
e358185c,14,672632.91,48045.20785714286,Chèque,11,661836.04,60166.91272727273,Carte bancaire,-3,12121.70487012987,True
e3697a32,9,332734.64,36970.515555555554,Chèque,29,1950352.52,67253.53517241379,Carte bancaire,20,30283.019616858233,True
e376acce,27,1319031.57,48853.02111111111,Chèque,2,123830.64000000001,61915.32000000001,Espèces,-25,13062.298888888894,True
e39beb1c,40,1784191.6400000001,44604.791000000005,Agence,28,1336475.68,47731.27428571428,Carte bancaire,-12,3126.4832857142756,True
e3a7567a,25,1306245.07,52249.802800000005,Chèque,15,903541.71,60236.113999999994,Carte bancaire,-10,7986.311199999989,True
e3c5dc7f,5,288161.07999999996,57632.21599999999,Chèque,28,1777304.22,63475.150714285715,Virement,23,5842.934714285722,True
e3cc866f,12,723549.39,60295.7825,Carte bancaire,20,1314395.75,65719.7875,Carte bancaire,8,5424.005000000005,False
e3ccb821,22,947456.95,43066.225,Chèque,15,826721.65,55114.776666666665,Carte bancaire,-7,12048.551666666666,True
e3cefea6,7,476628.22,68089.74571428572,Virement,16,911490.72,56968.17,Carte bancaire,9,-11121.575714285718,True
e3d31649,11,556443.25,50585.75,Carte bancaire,1,112182.59,112182.59,Carte bancaire,-10,61596.84,False
e3f016c4,10,537629.3,53762.93000000001,Carte bancaire,24,1143955.94,47664.83083333333,Carte bancaire,14,-6098.099166666674,False
e40fd887,6,227427.18,37904.53,Virement,6,306495.23,51082.53833333333,Carte bancaire,0,13178.008333333331,True
e42247bb,14,756862.01,54061.57214285714,Carte bancaire,23,1428362.09,62102.699565217394,Carte bancaire,9,8041.127422360252,False
e4253f5e,28,1223550.89,43698.24607142857,Chèque,19,1275777.97,67146.20894736842,Carte bancaire,-9,23447.962875939847,True
e42fce4e,11,494797.19,44981.56272727273,Chèque,14,1120682.46,80048.74714285714,Carte bancaire,3,35067.184415584416,True
e439e90d,28,1383282.95,49402.9625,Chèque,24,1643027.8,68459.49166666667,Carte bancaire,-4,19056.529166666667,True
e450a741,25,1124735.88,44989.43519999999,Chèque,5,305643.78,61128.75600000001,Carte bancaire,-20,16139.320800000016,True
e451d1ba,14,785382.36,56098.74,Chèque,6,447159.48,74526.58,Virement,-8,18427.840000000004,True
e455df4e,13,698697.68,53745.97538461539,Chèque,3,291517.58999999997,97172.52999999998,Carte bancaire,-10,43426.55461538459,True
e46bbf71,20,1078706.71,53935.3355,Chèque,12,777281.01,64773.4175,Carte bancaire,-8,10838.082000000002,True
e472ac4f,23,1138752.8699999999,49510.99434782608,Carte bancaire,3,126070.01000000001,42023.33666666667,Carte bancaire,-20,-7487.657681159413,False
e482476a,3,124087.61,41362.53666666667,Carte bancaire,15,915439.84,61029.32266666667,Carte bancaire,12,19666.786,False
e4a9cae6,10,469020.17,46902.017,Agence,15,984151.21,65610.08066666666,Carte bancaire,5,18708.06366666666,True
e4bbda85,22,978529.1,44478.59545454545,Carte bancaire,9,426401.18,47377.90888888889,Carte bancaire,-13,2899.313434343436,False
e4c01b3a,11,648082.72,58916.61090909091,Carte bancaire,30,1857764.68,61925.48933333333,Carte bancaire,19,3008.8784242424226,False
e4de960a,42,1968812.28,46876.48285714286,Carte bancaire,6,503218.65,83869.77500000001,Agence,-36,36993.29214285715,True
e4f7ef3f,12,613034.01,51086.1675,Chèque,12,700512.95,58376.07916666666,Carte bancaire,0,7289.91166666666,True
e4fe9643,7,396739.37,56677.05285714286,Chèque,19,833766.68,43882.45684210527,Carte bancaire,12,-12794.59601503759,True
e50fdd23,14,720795.04,51485.36,Carte bancaire,11,541820.68,49256.42545454546,Carte bancaire,-3,-2228.93454545454,False
e5115425,21,1485010.5,70714.78571428571,Chèque,23,1518413.32,66017.9704347826,Virement,2,-4696.815279503106,True
e51920d5,2,77675.82999999999,38837.91499999999,Chèque,18,1244216.55,69123.14166666666,Carte bancaire,16,30285.22666666667,True
e53fa344,6,474253.07,79042.17833333333,Carte bancaire,14,809028.59,57787.756428571425,Carte bancaire,8,-21254.421904761904,False
e541a680,6,288893.55,48148.924999999996,Chèque,25,1688502.18,67540.0872,Carte bancaire,19,19391.1622,True
e54b375b,13,683481.97,52575.53615384615,Chèque,12,713966.86,59497.238333333335,Carte bancaire,-1,6921.7021794871835,True
e550a670,22,1143532.28,51978.74,Chèque,12,775441.48,64620.12333333333,Virement,-10,12641.383333333331,True
e553bf8f,81,3772446.45,46573.41296296297,Chèque,12,848794.53,70732.8775,Carte bancaire,-69,24159.464537037034,True
e55b3aee,4,208977.06,52244.265,Chèque,8,460587.6,57573.45,Carte bancaire,4,5329.184999999998,True
e55d3b67,24,1180298.94,49179.1225,Chèque,13,859461.66,66112.43538461538,Carte bancaire,-11,16933.312884615385,True
e57bec55,15,777001.46,51800.09733333333,Chèque,12,701368.9099999999,58447.40916666666,Carte bancaire,-3,6647.311833333326,True
e58c082d,16,852071.66,53254.47875,Chèque,3,152578.49,50859.496666666666,Espèces,-13,-2394.982083333336,True
e5bf9232,26,1460949.02,56190.346923076926,Chèque,13,785088.81,60391.446923076925,Carte bancaire,-13,4201.0999999999985,True
e5c2f90a,24,902306.64,37596.11,Chèque,42,2528171.12,60194.55047619048,Carte bancaire,18,22598.44047619048,True
e5c6be60,7,216871.47999999998,30981.639999999996,Carte bancaire,1,24479.54,24479.54,Carte bancaire,-6,-6502.099999999995,False
e5c6c15a,8,340497.72,42562.215,Chèque,28,1427859.88,50994.99571428571,Carte bancaire,20,8432.780714285713,True
e5e11c12,10,548342.89,54834.289000000004,Virement,13,784582.4,60352.49230769231,Carte bancaire,3,5518.2033076923035,True
e5e93a46,2,46047.520000000004,23023.760000000002,Carte bancaire,20,966435.4500000001,48321.77250000001,Virement,18,25298.012500000004,True
e5ff1194,44,1657595.68,37672.62909090909,Chèque,22,1642366.86,74653.0390909091,Carte bancaire,-22,36980.41,True
e5ff234c,10,531733.84,53173.384,Agence,11,433970.7,39451.88181818182,Carte bancaire,1,-13721.502181818178,True
e6379739,34,1300084.66,38237.784117647054,Chèque,12,744481.46,62040.121666666666,Carte bancaire,-22,23802.337549019612,True
e645a773,12,408046.44,34003.87,Chèque,7,538301.1,76900.15714285713,Carte bancaire,-5,42896.28714285713,True
e65b5ef6,15,639768.39,42651.226,Chèque,18,1056449.37,58691.631666666675,Carte bancaire,3,16040.405666666673,True
e6606694,2,114073.20000000001,57036.600000000006,Chèque,16,1062855.25,66428.453125,Carte bancaire,14,9391.853124999994,True
e6624e21,24,1297038.66,54043.2775,Chèque,14,828714.46,59193.89,Virement,-10,5150.612500000003,True
e66c7c9d,5,295826.0,59165.2,Chèque,18,1406978.73,78165.485,Carte bancaire,13,19000.285000000003,True
e694c78e,52,2587286.16,49755.50307692308,Carte bancaire,60,3081004.7600000002,51350.079333333335,Virement,8,1594.5762564102552,True
e6c6b156,8,505055.13,63131.89125,Virement,24,1507515.35,62813.13958333334,Carte bancaire,16,-318.75166666666337,True
e6d4e717,25,1216504.94,48660.1976,Carte bancaire,2,90841.9,45420.95,Carte bancaire,-23,-3239.2476000000024,False
e6d9c7d8,10,571796.04,57179.60400000001,QR Code / TuniPay,12,831534.36,69294.53,Carte bancaire,2,12114.925999999992,True
e6db4071,29,1339738.18,46197.86827586206,Chèque,9,332362.88,36929.20888888889,Carte bancaire,-20,-9268.659386973173,True
e6e6daf9,13,588075.5,45236.57692307692,Carte bancaire,17,913840.16,53755.303529411765,Carte bancaire,4,8518.726606334843,False
e6e962fc,11,569758.57,51796.233636363635,Chèque,7,444506.74,63500.962857142855,Carte bancaire,-4,11704.72922077922,True
e6edad1d,4,152149.73,38037.4325,Carte bancaire,6,292004.73,48667.454999999994,Carte bancaire,2,10630.022499999992,False
e7017a1e,58,3001073.68,51742.64965517242,Chèque,24,1077042.76,44876.78166666667,Carte bancaire,-34,-6865.86798850575,True
e71483f5,9,586121.18,65124.57555555556,Chèque,6,381332.19,63555.365,Virement,-3,-1569.2105555555609,True
e7339551,28,843087.02,30110.250714285714,Chèque,16,957577.54,59848.59625,Carte bancaire,-12,29738.34553571429,True
e762a310,9,507419.56,56379.95111111111,Carte bancaire,4,182650.99,45662.7475,Carte bancaire,-5,-10717.203611111116,False
e76f91c3,2,181281.32,90640.66,Chèque,44,2498126.72,56775.60727272728,Carte bancaire,42,-33865.05272727273,True
e7814155,10,597061.92,59706.192,Chèque,2,106484.64,53242.32,Chèque,-8,-6463.872000000003,False
e7829054,29,1489857.6400000001,51374.40137931035,Chèque,11,720934.34,65539.48545454546,Agence,-18,14165.084075235107,True
e78bb62d,10,543412.53,54341.253000000004,Chèque,6,244946.07,40824.345,Virement,-4,-13516.908000000003,True
e78cae15,30,1758788.35,58626.278333333335,Chèque,14,876163.95,62583.139285714286,Carte bancaire,-16,3956.86095238095,True
e792529a,14,743641.95,53117.28214285714,Chèque,15,744552.22,49636.814666666665,Carte bancaire,1,-3480.4674761904753,True
e79db34d,22,1246170.25,56644.10227272727,Chèque,6,322783.64,53797.27333333334,Carte bancaire,-16,-2846.828939393934,True
